2000,"G",2,410,1,"REP",384,2,"DEM",437,3,"CST",0,4,"LIB",2,5,"OTH",88,6,"",0,20,37,40,"6","BETHEL PARK","W","01","D","01 92",0,45,"003","0441",0,0,0,0
2000,"G",2,420,1,"REP",219,2,"DEM",539,3,"CST",0,4,"LIB",3,5,"OTH",55,6,"",0,20,37,40,"6","BETHEL PARK","W","01","D","02 92",0,45,"003","0446",0,0,0,0
2000,"G",2,430,1,"REP",300,2,"DEM",503,3,"CST",0,4,"LIB",2,5,"OTH",68,6,"",0,20,37,40,"6","BETHEL PARK","W","01","D","03 92",0,45,"003","0452",0,0,0,0
2000,"G",2,440,1,"REP",452,2,"DEM",291,3,"CST",0,4,"LIB",1,5,"OTH",70,6,"",0,20,37,40,"6","BETHEL PARK","W","02","D","01 92",0,45,"003","0461",0,0,0,0
2000,"G",2,450,1,"REP",514,2,"DEM",488,3,"CST",0,4,"LIB",3,5,"OTH",99,6,"",0,20,37,40,"6","BETHEL PARK","W","02","D","02 92",0,45,"003","0466",0,0,0,0
2000,"G",2,460,1,"REP",442,2,"DEM",534,3,"CST",0,4,"LIB",6,5,"OTH",120,6,"",0,20,37,40,"6","BETHEL PARK","W","02","D","03 92",0,45,"003","0472",0,0,0,0
2000,"G",2,470,1,"REP",493,2,"DEM",333,3,"CST",0,4,"LIB",2,5,"OTH",87,6,"",0,20,37,40,"6","BETHEL PARK","W","03","D","01 92",0,45,"003","0481",0,0,0,0
2000,"G",2,480,1,"REP",430,2,"DEM",313,3,"CST",0,4,"LIB",1,5,"OTH",74,6,"",0,20,37,40,"6","BETHEL PARK","W","03","D","02 92",0,45,"003","0486",0,0,0,0
2000,"G",2,490,1,"REP",507,2,"DEM",431,3,"CST",1,4,"LIB",4,5,"OTH",126,6,"",0,20,37,40,"6","BETHEL PARK","W","03","D","03 92",0,45,"003","0493",0,0,0,0
2000,"G",2,500,1,"REP",390,2,"DEM",594,3,"CST",0,4,"LIB",2,5,"OTH",80,6,"",0,20,37,41,"6","BETHEL PARK","W","04","D","01 92",0,45,"003","0501",0,0,0,0
2000,"G",2,510,1,"REP",350,2,"DEM",457,3,"CST",0,4,"LIB",0,5,"OTH",60,6,"",0,20,37,41,"6","BETHEL PARK","W","04","D","02 92",0,45,"003","0511",0,0,0,0
2000,"G",2,520,1,"REP",389,2,"DEM",453,3,"CST",0,4,"LIB",3,5,"OTH",88,6,"",0,20,37,41,"6","BETHEL PARK","W","04","D","03 92",0,45,"003","0522",0,0,0,0
2000,"G",2,530,1,"REP",297,2,"DEM",412,3,"CST",0,4,"LIB",3,5,"OTH",61,6,"",0,20,37,41,"6","BETHEL PARK","W","05","D","01",0,45,"003","0530",0,0,0,0
2000,"G",2,540,1,"REP",269,2,"DEM",383,3,"CST",0,4,"LIB",0,5,"OTH",61,6,"",0,20,37,41,"6","BETHEL PARK","W","05","D","02",0,45,"003","0540",0,0,0,0
2000,"G",2,550,1,"REP",773,2,"DEM",611,3,"CST",0,4,"LIB",0,5,"OTH",152,6,"",0,20,37,41,"6","BETHEL PARK","W","05","D","03 92",0,45,"003","0542",0,0,0,0
